led_id,hex,bits
826,0x12ee5a,100101110111001011010
827,0x0956ac,010010101011010101100
828,0x16955c,101101001010101011100
829,0x0568e3,001010110100011100011
830,0x12953b,100101001010100111011
831,0x116a54,100010110101001010100
832,0x1a9da8,110101001110110101000
833,0x1776d4,101110111011011010100
834,0x0aed3b,010101110110100111011
835,0x15d296,101011101001010010110
836,0x0a296c,010100010100101101100
837,0x11d65a,100011101011001011010
838,0x072d2d,001110010110100101101
839,0x0898e3,010001001100011100011
840,0x076545,001110110010101000101
841,0x189a2c,110001001101000101100
842,0x0675db,001100111010111011011
843,0x1b8a55,110111000101001010101
844,0x0cb14b,011001011000101001011
845,0x124eb2,100100100111010110010
846,0x1db52c,111011011010100101100
847,0x025ad9,000100101101011011001
848,0x1aa4a4,110101010010010100100
849,0x11d749,100011101011101001001
850,0x062576,001100010010101110110
851,0x1adccd,110101101110011001101
852,0x0eb362,011101011001101100010
853,0x1268ac,100100110100010101100
854,0x0a5713,010100101011100010011
855,0x038ce9,000111000110011101001
856,0x0cd232,011001101001000110010
857,0x136dc4,100110110110111000100
858,0x0a9259,010101001001001011001
859,0x1519ac,101010001100110101100
860,0x06e517,001101110010100010111
861,0x11ba4a,100011011101001001010
862,0x0265a5,000100110010110100101
863,0x099b9a,010011001101110011010
864,0x16e46c,101101110010001101100
865,0x0b63b1,010110110001110110001
866,0x15dc4c,101011101110001001100
867,0x0936a5,010010011011010100101
868,0x06eb12,001101110101100010010
869,0x0bb489,010111011010010001001
870,0x14eb6e,101001110101101101110
871,0x11b239,100011011001000111001
872,0x1a44c6,110100100010011000110
873,0x0ddb2c,011011101101100101100
874,0x166571,101100110010101110001
875,0x19489d,110010100100010011101
876,0x06aa62,001101010101001100010
877,0x1115cc,100010001010111001100
878,0x0ee939,011101110100100111001
879,0x171466,101110001010001100110
880,0x04ee95,001001110111010010101
881,0x115363,100010101001101100011
882,0x0e2e94,011100010111010010100
883,0x118b65,100011000101101100101
884,0x09763b,010010111011000111011
885,0x1a9d46,110101001110101000110
886,0x16e3b1,101101110001110110001
887,0x19ad46,110011010110101000110
888,0x0e5639,011100101011000111001
889,0x05a9d7,001011010100111010111
890,0x0c522c,011000101001000101100
891,0x12e8ba,100101110100010111010
892,0x071166,001110001000101100110
893,0x1a4e8d,110100100111010001101
894,0x149472,101001001010001110010
895,0x035b4d,000110101101101001101
896,0x16c696,101101100011010010110
897,0x0d593b,011010101100100111011
898,0x16e5cc,101101110010111001100
899,0x111ca3,100010001110010100011
900,0x0e2364,011100010001101100100
901,0x08ddd3,010001101110111010011
902,0x16aa45,101101010101001000101
903,0x055c92,001010101110010010010
904,0x1ab16d,110101011000101101101
905,0x046e5b,001000110111001011011
906,0x03b9a5,000111011100110100101
907,0x14e65b,101001110011001011011
908,0x0d4b34,011010100101100110100
909,0x123aeb,100100011101011101011
910,0x0ec525,011101100010100100101
911,0x13ba6b,100111011101001101011
912,0x0944d7,010010100010011010111
913,0x12ae29,100101010111000101001
914,0x094977,010010100100101110111
915,0x16339b,101100011001110011011
916,0x18e565,110001110010101100101
917,0x05b2c6,001011011001011000110
918,0x1b1511,110110001010100010001
919,0x08bad6,010001011101011010110
920,0x145519,101000101010100011001
921,0x0aea97,010101110101010010111
922,0x144d6e,101000100110101101110
923,0x139b95,100111001101110010101
924,0x0ce572,011001110010101110010
925,0x11929c,100011001001010011100
926,0x164b73,101100100101101110011
927,0x0cb88e,011001011100010001110
928,0x114533,100010100010100110011
929,0x0c9ad4,011001001101011010100
930,0x112773,100010010011101110011
931,0x045989,001000101100110001001
932,0x1b8e71,110111000111001110001
933,0x046392,001000110001110010010
934,0x19366e,110010011011001101110
935,0x06e957,001101110100101010111
936,0x158ca8,101011000110010101000
937,0x1b7175,110110111000101110101
938,0x0d4ece,011010100111011001110
939,0x169575,101101001010101110101
940,0x088a5c,010001000101001011100
941,0x14752b,101000111010100101011
942,0x134a56,100110100101001010110
943,0x04ecb9,001001110110010111001
944,0x0b11ae,010110001000110101110
945,0x12cd5b,100101100110101011011
946,0x0d9622,011011001011000100010
947,0x16a91c,101101010100100011100
948,0x11c4ab,100011100010010101011
949,0x0caac5,011001010101011000101
950,0x119d9b,100011001110110011011
951,0x0e556c,011100101010101101100
952,0x02ae33,000101010111000110011
953,0x1c5cdc,111000101110011011100
954,0x12b626,100101011011000100110
955,0x0dd8d2,011011101100011010010
956,0x1ab668,110101011011001101000
957,0x11c496,100011100010010010110
958,0x0e5a25,011100101101000100101
959,0x159556,101011001010101010110
960,0x063ab3,001100011101010110011
961,0x114455,100010100010001010101
962,0x0dd33a,011011101001100111010
963,0x1b6e4c,110110110111001001100
964,0x02d1b9,000101101000110111001
965,0x156656,101010110011001010110
966,0x1891c8,110001001000111001000
967,0x076756,001110110011101010110
968,0x08929a,010001001001010011010
969,0x116515,100010110010100010101
970,0x0c9c63,011001001110001100011
971,0x176238,101110110001000111000
972,0x0a35db,010100011010111011011
973,0x0d9a24,011011001101000100100
974,0x0a24d9,010100010010011011001
975,0x12c92a,100101100100100101010
976,0x091265,010010001001001100101
977,0x166d96,101100110110110010110
978,0x13146b,100110001010001101011
979,0x0ee59c,011101110010110011100
980,0x031323,000110001001100100011
981,0x1c6d58,111000110110101011000
982,0x039b8d,000111001101110001101
983,0x15c4a6,101011100010010100110
984,0x026d19,000100110110100011001
985,0x0c9276,011001001001001110110
986,0x176b8b,101110110101110001011
987,0x08915c,010001001000101011100
988,0x173a31,101110011101000110001
989,0x08a55d,010001010010101011101
990,0x0758e7,001110101100011100111
991,0x08ad15,010001010110100010101
992,0x155376,101010101001101110110
993,0x0ca989,011001010100110001001
994,0x035667,000110101011001100111
995,0x0e8d99,011101000110110011001
996,0x1192d6,100011001001011010110
997,0x0b696a,010110110100101101010
998,0x16948d,101101001010010001101
999,0x0b2752,010110010011101010010
1000,0x1448a5,101000100100010100101
1001,0x0735cb,001110011010111001011
1002,0x18ab65,110001010101101100101
1003,0x05544e,001010101010001001110
1004,0x0ecaa5,011101100101010100101
1005,0x12359c,100100011010110011100
1006,0x1c626a,111000110001001101010
1007,0x129895,100101001100010010101
1008,0x0b444b,010110100010001001011
1009,0x0631a6,001100011000110100110
1010,0x128e58,100101000111001011000
1011,0x047135,001000111000100110101
1012,0x1b1dd8,110110001110111011000
1013,0x0a6237,010100110001000110111
1014,0x1c9548,111001001010101001000
1015,0x166b93,101100110101110010011
1016,0x0d965a,011011001011001011010
1017,0x044d35,001000100110100110101
1018,0x1394dd,100111001010011011101
1019,0x0a6a72,010100110101001110010
1020,0x1731a4,101110011000110100100
1021,0x04c6db,001001100011011011011
1022,0x0a5da4,010100101110110100100
1023,0x04aed1,001001010111011010001
1024,0x0d5366,011010101001101100110
1025,0x16aec8,101101010111011001000
1026,0x0d9997,011011001100110010111
1027,0x12223a,100100010001000111010
1028,0x0dadd9,011011010110111011001
1029,0x129aa2,100101001101010100010
1030,0x09275d,010010010011101011101
1031,0x128cb2,100101000110010110010
1032,0x0e5347,011100101001101000111
1033,0x158c5c,101011000110001011100
1034,0x125131,100100101000100110001
1035,0x05ad4e,001011010110101001110
1036,0x1635b1,101100011010110110001
1037,0x09a24d,010011010001001001101
1038,0x0445b7,001000100010110110111
1039,0x13394e,100110011100101001110
1040,0x044ea9,001000100111010101001
1041,0x12924e,100101001001001001110
1042,0x08eb73,010001110101101110011
1043,0x173895,101110011100010010101
1044,0x1156ea,100010101011011101010
1045,0x0a29cd,010100010100111001101
1046,0x11c632,100011100011000110010
1047,0x0636dd,001100011011011011101
1048,0x1b89a2,110111000100110100010
1049,0x151258,101010001001001011000
1050,0x038d77,000111000110101110111
1051,0x165b8a,101100101101110001010
1052,0x0d8975,011011000100101110101
1053,0x126ccc,100100110110011001100
1054,0x09d137,010011101000100110111
1055,0x068cc9,001101000110011001001
1056,0x191266,110010001001001100110
1057,0x16c9d8,101101100100111011000
1058,0x0a26e4,010100010011011100100
1059,0x08c93b,010001100100100111011
1060,0x1131cd,100010011000111001101
1061,0x0a4c62,010100100110001100010
1062,0x11b34c,100011011001101001100
1063,0x16dc95,101101101110010010101
1064,0x0daa2c,011011010101000101100
1065,0x11d4d1,100011101010011010001
1066,0x0c492d,011000100100100101101
1067,0x129adb,100101001101011011011
1068,0x057165,001010111000101100101
1069,0x18a716,110001010011100010110
1070,0x1311a8,100110001000110101000
1071,0x08e715,010001110011100010101
1072,0x1b9c6e,110111001110001101110
1073,0x0cd317,011001101001100010111
1074,0x14ecd8,101001110110011011000
1075,0x095b25,010010101101100100101
1076,0x04ad1a,001001010110100011010
1077,0x195391,110010101001110010001
1078,0x15ce2e,101011100111000101110
1079,0x0b239d,010110010001110011101
1080,0x1c6c74,111000110110001110100
1081,0x0393a9,000111001001110101001
1082,0x1c4ec4,111000100111011000100
1083,0x0ab123,010101011000100100011
1084,0x15d68c,101011101011010001100
1085,0x0d2951,011010010100101010001
1086,0x1ace36,110101100111000110110
1087,0x0d119a,011010001000110011010
1088,0x1aa635,110101010011000110101
1089,0x05d1ba,001011101000110111010
1090,0x1a4c55,110100100110001010101
1091,0x04b2bb,001001011001010111011
1092,0x124955,100100100100101010101
1093,0x0936ba,010010011011010111010
1094,0x14eb2d,101001110101100101101
1095,0x111562,100010001010101100010
1096,0x09cb19,010011100101100011001
1097,0x06b463,001101011010001100011
1098,0x1369b4,100110110100110110100
1099,0x1a9c89,110101001110010001001
1100,0x074773,001110100011101110011
1101,0x1ab44c,110101011010001001100
1102,0x095922,010010101100100100010
1103,0x169cd8,101101001110011011000
1104,0x095b6e,010010101101101101110
1105,0x1aedd1,110101110110111010001
1106,0x155a6d,101010101101001101101
1107,0x08a997,010001010100110010111
1108,0x065659,001100101011001011001
1109,0x1b6db2,110110110110110110010
1110,0x0cd755,011001101011101010101
1111,0x1132a3,100010011001010100011
1112,0x0dcc6c,011011100110001101100
1113,0x1a7392,110100111001110010010
1114,0x0daa69,011011010101001101001
1115,0x06731a,001100111001100011010
1116,0x148da5,101001000110110100101
1117,0x0b525b,010110101001001011011
1118,0x1ae8b4,110101110100010110100
1119,0x14b749,101001011011101001001
1120,0x0a2893,010100010100010010011
1121,0x153765,101010011011101100101
1122,0x04691a,001000110100100011010
1123,0x09d5c4,010011101010111000100
1124,0x174b35,101110100101100110101
1125,0x08c54a,010001100010101001010
1126,0x177335,101110111001100110101
1127,0x196ed6,110010110111011010110
1128,0x08d139,010001101000100111001
1129,0x063246,001100011001001000110
1130,0x1925ba,110010010010110111010
1131,0x074a55,001110100101001010101
1132,0x1ba36a,110111010001101101010
1133,0x0ed455,011101101010001010101
1134,0x1d6da2,111010110110110100010
1135,0x12534c,100100101001101001100
1136,0x05aeb7,001011010111010110111
1137,0x1b134a,110110001001101001010
1138,0x05c8ad,001011100100010101101
1139,0x1a6b52,110100110101101010010
1140,0x0eb6ad,011101011011010101101
1141,0x1d8b32,111011000101100110010
1142,0x0a5565,010100101010101100101
1143,0x0dca8a,011011100101010001010
1144,0x16b6b5,101101011011010110101
1145,0x034d4b,000110100110101001011
1146,0x14e3a6,101001110001110100110
1147,0x071c73,001110001110001110011
1148,0x1ae8a9,110101110100010101001
1149,0x075675,001110101011001110101
1150,0x09ba9b,010011011101010011011
1151,0x04736e,001000111001101101110
1152,0x1b8d32,110111000110100110010
1153,0x04d489,001001101010010001001
1154,0x19bb44,110011011101101000100
1155,0x02c493,000101100010010010011
1156,0x189965,110001001100101100101
1157,0x05249b,001010010010010011011
1158,0x19d262,110011101001001100010
1159,0x048d51,001001000110101010001
1160,0x1d56a2,111010101011010100010
1161,0x0b2a5c,010110010101001011100
1162,0x1674a3,101100111010010100011
1163,0x0b5b4a,010110101101101001010
1164,0x0cc59d,011001100010110011101
1165,0x1b4a68,110110100101001101000
1166,0x0471a2,001000111000110100010
1167,0x1a8a2e,110101000101000101110
1168,0x047653,001000111011001010011
1169,0x199cad,110011001110010101101
1170,0x12e352,100101110001101010010
1171,0x05156d,001010001010101101101
1172,0x06eea2,001101110111010100010
1173,0x1dd1d4,111011101000111010100
1174,0x12652b,100100110010100101011
1175,0x0dc8c4,011011100100011000100
1176,0x18b33a,110001011001100111010
1177,0x0d14c5,011010001010011000101
1178,0x02cb17,000101100101100010111
1179,0x0d38a2,011010011100010100010
1180,0x06935d,001101001001101011101
1181,0x1b24b1,110110010010010110001
1182,0x08cb76,010001100101101110110
1183,0x163289,101100011001010001001
1184,0x1b4b36,110110100101100110110
1185,0x05a49d,001011010010010011101
1186,0x1c46e2,111000100011011100010
1187,0x03a513,000111010010100010011
1188,0x1c5c8e,111000101110010001110
1189,0x13a275,100111010001001110101
1190,0x04ddb2,001001101110110110010
1191,0x0ea2cd,011101010001011001101
1192,0x11d1b9,100011101000110111001
1193,0x0a6d44,010100110110101000100
1194,0x05aa39,001011010101000111001
1195,0x16554c,101100101010101001100
1196,0x0da273,011011010001001110011
1197,0x129545,100101001010101000101
1198,0x0dc893,011011100100010010011
1199,0x167245,101100111001001000101
1200,0x0d5db2,011010101110110110010
1201,0x16628d,101100110001010001101
1202,0x095d72,010010101110101110010
1203,0x068899,001101000100010011001
1204,0x091767,010010001011101100111
1205,0x16898b,101101000100110001011
1206,0x1c7634,111000111011000110100
1207,0x028d53,000101000110101010011
1208,0x0932ed,010010011001011101101
1209,0x06d732,001101101011100110010
1210,0x0a38ad,010100011100010101101
1211,0x14d564,101001101010101100100
1212,0x133398,100110011001110011000
1213,0x0ca56e,011001010010101101110
1214,0x0b7313,010110111001100010011
1215,0x128e88,100101000111010001000
1216,0x0cd173,011001101000101110011
1217,0x12e625,100101110011000100101
1218,0x0d2596,011010010010110010110
1219,0x16d23b,101101101001000111011
1220,0x08a8d4,010001010100011010100
1221,0x06373b,001100011011100111011
1222,0x09d454,010011101010001010100
1223,0x06caa3,001101100101010100011
1224,0x1ba51c,110111010010100011100
1225,0x046363,001000110001101100011
1226,0x0bb596,010111011010110010110
1227,0x154b2a,101010100101100101010
1228,0x09b5a7,010011011010110100111
1229,0x04c63a,001001100011000111010
1230,0x1671c4,101100111000111000100
1231,0x18aa58,110001010101001011000
1232,0x165525,101100101010100100101
1233,0x08ead2,010001110101011010010
1234,0x145db1,101000101110110110001
1235,0x0a729b,010100111001010011011
1236,0x052645,001010010011001000101
1237,0x0a93ba,010101001001110111010
1238,0x156c59,101010110110001011001
1239,0x0e92ac,011101001001010101100
1240,0x132b5b,100110010101101011011
1241,0x18e5a6,110001110010110100110
1242,0x033b39,000110011101100111001
1243,0x1ca5da,111001010010111011010
1244,0x0b488c,010110100100010001100
1245,0x0db363,011011011001101100011
1246,0x134456,100110100010001010110
1247,0x1db988,111011011100110001000
1248,0x0746e3,001110100011011100011
1249,0x1aa9da,110101010100111011010
1250,0x111d24,100010001110100100100
1251,0x02e2eb,000101110001011101011
1252,0x11b911,100011011100100010001
1253,0x06ce46,001101100111001000110
1254,0x02b5b9,000101011010110111001
1255,0x046b76,001000110101101110110
1256,0x13ad9b,100111010110110011011
1257,0x1d12cc,111010001001011001100
1258,0x02593b,000100101100100111011
1259,0x0994c6,010011001010011000110
1260,0x14e368,101001110001101101000
1261,0x0b945d,010111001010001011101
1262,0x14a8e3,101001010100011100011
1263,0x19d258,110011101001001011000
1264,0x0e5d8b,011100101110110001011
1265,0x052ad5,001010010101011010101
1266,0x08c722,010001100011100100010
1267,0x04ba4d,001001011101001001101
1268,0x18e58a,110001110010110001010
1269,0x065c51,001100101110001010001
1270,0x09a9ae,010011010100110101110
1271,0x166515,101100110010100010101
1272,0x0dbae3,011011011101011100011
1273,0x022755,000100010011101010101
1274,0x1cb9ce,111001011100111001110
1275,0x0b1637,010110001011000110111
1276,0x146acc,101000110101011001100
1277,0x0e9726,011101001011100100110
1278,0x0358b9,000110101100010111001
1279,0x0cb357,011001011001101010111
1280,0x1966a4,110010110011010100100
